id,zipcode,name,state_id/id,country_id/id
city_be_2388,8490,Snellegem,state_be_11,base.be
city_be_2389,8490,Stalhille,state_be_11,base.be
city_be_2390,8490,Varsenare,state_be_11,base.be
city_be_2391,8490,Zerkegem,state_be_11,base.be
city_be_2392,8500,Kortrijk,state_be_11,base.be
city_be_2393,8500,Courtrai,state_be_11,base.be
city_be_2394,8501,Bissegem,state_be_11,base.be
city_be_2395,8501,Heule,state_be_11,base.be
city_be_2396,8510,Bellegem,state_be_11,base.be
city_be_2397,8510,Kooigem,state_be_11,base.be
city_be_2398,8510,Marke,state_be_11,base.be
city_be_2399,8510,Rollegem,state_be_11,base.be
city_be_2400,8511,Aalbeke,state_be_11,base.be
city_be_2401,8520,Kuurne,state_be_11,base.be
city_be_2402,8530,Harelbeke,state_be_11,base.be
city_be_2403,8531,Bavikhove,state_be_11,base.be
city_be_2404,8531,Hulste,state_be_11,base.be
city_be_2405,8540,Deerlijk,state_be_11,base.be
city_be_2406,8550,Zwevegem,state_be_11,base.be
city_be_2407,8551,Heestert,state_be_11,base.be
city_be_2408,8552,Moen,state_be_11,base.be
city_be_2409,8553,Otegem,state_be_11,base.be
city_be_2410,8554,Sint-Denijs,state_be_11,base.be
city_be_2411,8560,Wevelgem,state_be_11,base.be
city_be_2412,8560,Gullegem,state_be_11,base.be
city_be_2413,8560,Moorsele,state_be_11,base.be
city_be_2414,8570,Anzegem,state_be_11,base.be
city_be_2415,8570,Gijzelbrechtegem,state_be_11,base.be
city_be_2416,8570,Ingooigem,state_be_11,base.be
city_be_2417,8570,Vichte,state_be_11,base.be
city_be_2418,8572,Kaster,state_be_11,base.be
city_be_2419,8573,Tiegem,state_be_11,base.be
city_be_2420,8580,Avelgem,state_be_11,base.be
city_be_2421,8581,Kerkhove,state_be_11,base.be
city_be_2422,8581,Waarmaarde,state_be_11,base.be
city_be_2423,8582,Outrijve,state_be_11,base.be
city_be_2424,8583,Bossuit,state_be_11,base.be
city_be_2425,8587,Spiere-Helkijn,state_be_11,base.be
city_be_2426,8587,Espierres-Helchin,state_be_11,base.be
city_be_2427,8587,Espierres,state_be_11,base.be
city_be_2428,8587,Helchin,state_be_11,base.be
city_be_2429,8587,Helkijn,state_be_11,base.be
city_be_2430,8587,Spiere,state_be_11,base.be
city_be_2431,8600,Diksmuide,state_be_11,base.be
city_be_2432,8600,Dixmude,state_be_11,base.be
city_be_2433,8600,Beerst,state_be_11,base.be
city_be_2434,8600,Driekapellen,state_be_11,base.be
city_be_2435,8600,Esen,state_be_11,base.be
city_be_2436,8600,Kaaskerke,state_be_11,base.be
city_be_2437,8600,Keiem,state_be_11,base.be
city_be_2438,8600,Lampernisse,state_be_11,base.be
city_be_2439,8600,Leke,state_be_11,base.be
city_be_2440,8600,Nieuwkapelle,state_be_11,base.be
city_be_2441,8600,Oostkerke,state_be_11,base.be
city_be_2442,8600,Oudekapelle,state_be_11,base.be
city_be_2443,8600,Pervijze,state_be_11,base.be
city_be_2444,8600,Sint-Jacobs-Kapelle,state_be_11,base.be
city_be_2445,8600,Stuivenskerke,state_be_11,base.be
city_be_2446,8600,Vladslo,state_be_11,base.be
city_be_2447,8600,Woumen,state_be_11,base.be
city_be_2448,8610,Kortemark,state_be_11,base.be
city_be_2449,8610,Handzame,state_be_11,base.be
city_be_2450,8610,Werken,state_be_11,base.be
city_be_2451,8610,Zarren,state_be_11,base.be
city_be_2452,8620,Nieuwpoort,state_be_11,base.be
city_be_2453,8620,Nieuport,state_be_11,base.be
city_be_2454,8620,Ramskapelle,state_be_11,base.be
city_be_2455,8620,Sint-Joris,state_be_11,base.be
city_be_2456,8630,Veurne,state_be_11,base.be
city_be_2457,8630,Furnes,state_be_11,base.be
city_be_2458,8630,Avekapelle,state_be_11,base.be
city_be_2459,8630,Beauvoorde,state_be_11,base.be
city_be_2460,8630,Booitshoeke,state_be_11,base.be
city_be_2461,8630,Bulskamp,state_be_11,base.be
city_be_2462,8630,De Moeren,state_be_11,base.be
city_be_2463,8630,Eggewaartskapelle,state_be_11,base.be
city_be_2464,8630,Houtem,state_be_11,base.be
city_be_2465,8630,Steenkerke,state_be_11,base.be
city_be_2466,8630,Vinkem,state_be_11,base.be
city_be_2467,8630,Wulveringem,state_be_11,base.be
city_be_2468,8630,Zoutenaaie,state_be_11,base.be
city_be_2469,8640,Vleteren,state_be_11,base.be
city_be_2470,8640,Oostvleteren,state_be_11,base.be
city_be_2471,8640,Westvleteren,state_be_11,base.be
city_be_2472,8640,Woesten,state_be_11,base.be
city_be_2473,8647,Lo-Reninge,state_be_11,base.be
city_be_2474,8647,Lo,state_be_11,base.be
city_be_2475,8647,Noordschote,state_be_11,base.be
city_be_2476,8647,Pollinkhove,state_be_11,base.be
city_be_2477,8647,Reninge,state_be_11,base.be
city_be_2478,8650,Houthulst,state_be_11,base.be
city_be_2479,8650,Klerken,state_be_11,base.be
city_be_2480,8650,Merkem,state_be_11,base.be
city_be_2481,8660,De Panne,state_be_11,base.be
city_be_2482,8660,La Panne,state_be_11,base.be
city_be_2483,8660,Adinkerke,state_be_11,base.be
city_be_2484,8670,Koksijde,state_be_11,base.be
city_be_2485,8670,Oostduinkerke,state_be_11,base.be
city_be_2486,8670,Wulpen,state_be_11,base.be
city_be_2487,8680,Koekelare,state_be_11,base.be
city_be_2488,8680,Bovekerke,state_be_11,base.be
city_be_2489,8680,Zande,state_be_11,base.be
city_be_2490,8690,Alveringem,state_be_11,base.be
city_be_2491,8690,Hoogstade,state_be_11,base.be
city_be_2492,8690,Oeren,state_be_11,base.be
city_be_2493,8690,Sint-Rijkers,state_be_11,base.be
city_be_2494,8691,Beveren,state_be_11,base.be
city_be_2495,8691,Gijverinkhove,state_be_11,base.be
city_be_2496,8691,Izenberge,state_be_11,base.be
city_be_2497,8691,Leisele,state_be_11,base.be
city_be_2498,8691,Stavele,state_be_11,base.be
city_be_2499,8700,Tielt,state_be_11,base.be
city_be_2500,8700,Aarsele,state_be_11,base.be
city_be_2501,8700,Kanegem,state_be_11,base.be
city_be_2502,8700,Schuiferskapelle,state_be_11,base.be
city_be_2503,8710,Wielsbeke,state_be_11,base.be
city_be_2504,8710,Ooigem,state_be_11,base.be
city_be_2505,8710,Sint-Baafs-Vijve,state_be_11,base.be
city_be_2506,8720,Dentergem,state_be_11,base.be
city_be_2507,8720,Markegem,state_be_11,base.be
city_be_2508,8720,Oeselgem,state_be_11,base.be
city_be_2509,8720,Wakken,state_be_11,base.be
city_be_2510,8730,Beernem,state_be_11,base.be
city_be_2511,8730,Oedelem,state_be_11,base.be
city_be_2512,8730,Sint-Joris,state_be_11,base.be
city_be_2513,8740,Pittem,state_be_11,base.be
city_be_2514,8740,Egem,state_be_11,base.be
city_be_2515,8750,Wingene,state_be_11,base.be
city_be_2516,8750,Zwevezele,state_be_11,base.be
city_be_2517,8755,Ruiselede,state_be_11,base.be
city_be_2518,8760,Meulebeke,state_be_11,base.be
city_be_2519,8770,Ingelmunster,state_be_11,base.be
city_be_2520,8780,Oostrozebeke,state_be_11,base.be
city_be_2521,8790,Waregem,state_be_11,base.be
city_be_2522,8791,Beveren,state_be_11,base.be
city_be_2523,8792,Desselgem,state_be_11,base.be
city_be_2524,8793,Sint-Eloois-Vijve,state_be_11,base.be
city_be_2525,8800,Roeselare,state_be_11,base.be
city_be_2526,8800,Roulers,state_be_11,base.be
city_be_2527,8800,Beveren,state_be_11,base.be
city_be_2528,8800,Oekene,state_be_11,base.be
city_be_2529,8800,Rumbeke,state_be_11,base.be
city_be_2530,8810,Lichtervelde,state_be_11,base.be
city_be_2531,8820,Torhout,state_be_11,base.be
city_be_2532,8830,Hooglede,state_be_11,base.be
city_be_2533,8830,Gits,state_be_11,base.be
city_be_2534,8840,Staden,state_be_11,base.be
city_be_2535,8840,Oostnieuwkerke,state_be_11,base.be
city_be_2536,8840,Westrozebeke,state_be_11,base.be
city_be_2537,8850,Ardooie,state_be_11,base.be
city_be_2538,8851,Koolskamp,state_be_11,base.be
city_be_2539,8860,Lendelede,state_be_11,base.be
city_be_2540,8870,Izegem,state_be_11,base.be
city_be_2541,8870,Emelgem,state_be_11,base.be
city_be_2542,8870,Kachtem,state_be_11,base.be
city_be_2543,8880,Ledegem,state_be_11,base.be
city_be_2544,8880,Rollegem-Kapelle,state_be_11,base.be
city_be_2545,8880,Sint-Eloois-Winkel,state_be_11,base.be
city_be_2546,8890,Moorslede,state_be_11,base.be
city_be_2547,8890,Dadizele,state_be_11,base.be
city_be_2548,8900,Ieper,state_be_11,base.be
city_be_2549,8900,Ypres,state_be_11,base.be
city_be_2550,8900,Brielen,state_be_11,base.be
city_be_2551,8900,Dikkebus,state_be_11,base.be
city_be_2552,8900,Sint-Jan,state_be_11,base.be
city_be_2553,8902,Hollebeke,state_be_11,base.be
city_be_2554,8902,Voormezele,state_be_11,base.be
city_be_2555,8902,Zillebeke,state_be_11,base.be
city_be_2556,8904,Boezinge,state_be_11,base.be
city_be_2557,8904,Zuidschote,state_be_11,base.be
city_be_2558,8906,Elverdinge,state_be_11,base.be
city_be_2559,8908,Vlamertinge,state_be_11,base.be
city_be_2560,8920,Langemark-Poelkapelle,state_be_11,base.be
city_be_2561,8920,Bikschote,state_be_11,base.be
city_be_2562,8920,Langemark,state_be_11,base.be
city_be_2563,8920,Poelkapelle,state_be_11,base.be
city_be_2564,8930,Menen,state_be_11,base.be
city_be_2565,8930,Menin,state_be_11,base.be
city_be_2566,8930,Lauwe,state_be_11,base.be
city_be_2567,8930,Rekkem,state_be_11,base.be
city_be_2568,8940,Wervik,state_be_11,base.be
city_be_2569,8940,Geluwe,state_be_11,base.be
city_be_2570,8950,Heuvelland,state_be_11,base.be
city_be_2571,8950,Nieuwkerke,state_be_11,base.be
city_be_2572,8951,Dranouter,state_be_11,base.be
city_be_2573,8952,Wulvergem,state_be_11,base.be
city_be_2574,8953,Wijtschate,state_be_11,base.be
city_be_2575,8954,Westouter,state_be_11,base.be
city_be_2576,8956,Kemmel,state_be_11,base.be
city_be_2577,8957,Mesen,state_be_11,base.be
city_be_2578,8957,Messines,state_be_11,base.be
city_be_2579,8958,Loker,state_be_11,base.be
city_be_2580,8970,Poperinge,state_be_11,base.be
city_be_2581,8970,Reningelst,state_be_11,base.be
city_be_2582,8972,Krombeke,state_be_11,base.be
city_be_2583,8972,Proven,state_be_11,base.be
city_be_2584,8972,Roesbrugge-Haringe,state_be_11,base.be
city_be_2585,8978,Watou,state_be_11,base.be
city_be_2586,8980,Zonnebeke,state_be_11,base.be
city_be_2587,8980,Beselare,state_be_11,base.be
city_be_2588,8980,Geluveld,state_be_11,base.be
city_be_2589,8980,Passendale,state_be_11,base.be
city_be_2590,8980,Zandvoorde,state_be_11,base.be
city_be_2591,9000,Gent,state_be_9,base.be
city_be_2592,9000,Gand,state_be_9,base.be
city_be_2593,9030,Mariakerke,state_be_9,base.be
city_be_2594,9031,Drongen,state_be_9,base.be
city_be_2595,9032,Wondelgem,state_be_9,base.be
city_be_2596,9040,Sint-Amandsberg,state_be_9,base.be
city_be_2597,9041,Oostakker,state_be_9,base.be
city_be_2598,9042,Desteldonk,state_be_9,base.be
city_be_2599,9042,Mendonk,state_be_9,base.be
city_be_2600,9042,Sint-Kruis-Winkel,state_be_9,base.be
city_be_2601,9050,Gentbrugge,state_be_9,base.be
city_be_2602,9050,Ledeberg,state_be_9,base.be
city_be_2603,9051,Afsnee,state_be_9,base.be
city_be_2604,9051,Sint-Denijs-Westrem,state_be_9,base.be
city_be_2605,9052,Zwijnaarde,state_be_9,base.be
city_be_2606,9060,Zelzate,state_be_9,base.be
city_be_2607,9070,Destelbergen,state_be_9,base.be
city_be_2608,9070,Heusden,state_be_9,base.be
city_be_2609,9080,Lochristi,state_be_9,base.be
city_be_2610,9080,Beervelde,state_be_9,base.be
city_be_2611,9080,Zaffelare,state_be_9,base.be
city_be_2612,9080,Zeveneken,state_be_9,base.be
city_be_2613,9090,Melle,state_be_9,base.be
city_be_2614,9090,Gontrode,state_be_9,base.be
city_be_2615,9100,Sint-Niklaas,state_be_9,base.be
city_be_2616,9100,Saint-Nicolas,state_be_9,base.be
city_be_2617,9100,Nieuwkerken-Waas,state_be_9,base.be
city_be_2618,9111,Belsele,state_be_9,base.be
city_be_2619,9112,Sinaai,state_be_9,base.be
city_be_2620,9120,Beveren,state_be_9,base.be
city_be_2621,9120,Haasdonk,state_be_9,base.be
city_be_2622,9120,Melsele,state_be_9,base.be
city_be_2623,9120,Vrasene,state_be_9,base.be
city_be_2624,9130,Doel,state_be_9,base.be
city_be_2625,9130,Kallo,state_be_9,base.be
city_be_2626,9130,Kieldrecht,state_be_9,base.be
city_be_2627,9130,Verrebroek,state_be_9,base.be
city_be_2628,9140,Temse,state_be_9,base.be
city_be_2629,9140,Tamise,state_be_9,base.be
city_be_2630,9140,Elversele,state_be_9,base.be
city_be_2631,9140,Steendorp,state_be_9,base.be
city_be_2632,9140,Tielrode,state_be_9,base.be
city_be_2633,9150,Kruibeke,state_be_9,base.be
city_be_2634,9150,Bazel,state_be_9,base.be
city_be_2635,9150,Rupelmonde,state_be_9,base.be
city_be_2636,9160,Lokeren,state_be_9,base.be
city_be_2637,9160,Daknam,state_be_9,base.be
city_be_2638,9160,Eksaarde,state_be_9,base.be
city_be_2639,9170,Sint-Gillis-Waas,state_be_9,base.be
city_be_2640,9170,De Klinge,state_be_9,base.be
city_be_2641,9170,Meerdonk,state_be_9,base.be
city_be_2642,9170,Sint-Pauwels,state_be_9,base.be
city_be_2643,9180,Moerbeke,state_be_9,base.be
city_be_2644,9185,Wachtebeke,state_be_9,base.be
city_be_2645,9190,Stekene,state_be_9,base.be
city_be_2646,9190,Kemzeke,state_be_9,base.be
city_be_2647,9200,Dendermonde,state_be_9,base.be
city_be_2648,9200,Termonde,state_be_9,base.be
city_be_2649,9200,Appels,state_be_9,base.be
city_be_2650,9200,Baasrode,state_be_9,base.be
city_be_2651,9200,Grembergen,state_be_9,base.be
city_be_2652,9200,Mespelare,state_be_9,base.be
city_be_2653,9200,Oudegem,state_be_9,base.be
city_be_2654,9200,Schoonaarde,state_be_9,base.be
city_be_2655,9200,Sint-Gillis-bij-Dendermonde,state_be_9,base.be
city_be_2656,9220,Hamme,state_be_9,base.be
city_be_2657,9220,Moerzeke,state_be_9,base.be
city_be_2658,9230,Wetteren,state_be_9,base.be
city_be_2659,9230,Massemen,state_be_9,base.be
city_be_2660,9230,Westrem,state_be_9,base.be
city_be_2661,9240,Zele,state_be_9,base.be
city_be_2662,9250,Waasmunster,state_be_9,base.be
city_be_2663,9255,Buggenhout,state_be_9,base.be
city_be_2664,9255,Opdorp,state_be_9,base.be
city_be_2665,9260,Wichelen,state_be_9,base.be
city_be_2666,9260,Schellebelle,state_be_9,base.be
city_be_2667,9260,Serskamp,state_be_9,base.be
city_be_2668,9270,Laarne,state_be_9,base.be
city_be_2669,9270,Kalken,state_be_9,base.be
city_be_2670,9280,Lebbeke,state_be_9,base.be
city_be_2671,9280,Denderbelle,state_be_9,base.be
city_be_2672,9280,Wieze,state_be_9,base.be
city_be_2673,9290,Berlare,state_be_9,base.be
city_be_2674,9290,Overmere,state_be_9,base.be
city_be_2675,9290,Uitbergen,state_be_9,base.be
city_be_2676,9300,Aalst,state_be_9,base.be
city_be_2677,9300,Alost,state_be_9,base.be
city_be_2678,9308,Gijzegem,state_be_9,base.be
city_be_2679,9308,Hofstade,state_be_9,base.be
city_be_2680,9310,Baardegem,state_be_9,base.be
city_be_2681,9310,Herdersem,state_be_9,base.be
city_be_2682,9310,Meldert,state_be_9,base.be
city_be_2683,9310,Moorsel,state_be_9,base.be
city_be_2684,9320,Erembodegem,state_be_9,base.be
city_be_2685,9320,Nieuwerkerken,state_be_9,base.be
city_be_2686,9340,Lede,state_be_9,base.be
city_be_2687,9340,Impe,state_be_9,base.be
city_be_2688,9340,Oordegem,state_be_9,base.be
city_be_2689,9340,Smetlede,state_be_9,base.be
city_be_2690,9340,Wanzele,state_be_9,base.be
city_be_2691,9400,Ninove,state_be_9,base.be
city_be_2692,9400,Appelterre-Eichem,state_be_9,base.be
city_be_2693,9400,Denderwindeke,state_be_9,base.be
city_be_2694,9400,Lieferinge,state_be_9,base.be
city_be_2695,9400,Nederhasselt,state_be_9,base.be
city_be_2696,9400,Okegem,state_be_9,base.be
city_be_2697,9400,Voorde,state_be_9,base.be
city_be_2698,9401,Pollare,state_be_9,base.be
city_be_2699,9402,Meerbeke,state_be_9,base.be
city_be_2700,9403,Neigem,state_be_9,base.be
city_be_2701,9404,Aspelare,state_be_9,base.be
city_be_2702,9406,Outer,state_be_9,base.be
city_be_2703,9420,Erpe-Mere,state_be_9,base.be
city_be_2704,9420,Aaigem,state_be_9,base.be
city_be_2705,9420,Bambrugge,state_be_9,base.be
city_be_2706,9420,Burst,state_be_9,base.be
city_be_2707,9420,Erondegem,state_be_9,base.be
city_be_2708,9420,Erpe,state_be_9,base.be
city_be_2709,9420,Mere,state_be_9,base.be
city_be_2710,9420,Ottergem,state_be_9,base.be
city_be_2711,9420,Vlekkem,state_be_9,base.be
city_be_2712,9450,Haaltert,state_be_9,base.be
city_be_2713,9450,Denderhoutem,state_be_9,base.be
city_be_2714,9450,Heldergem,state_be_9,base.be
city_be_2715,9451,Kerksken,state_be_9,base.be
city_be_2716,9470,Denderleeuw,state_be_9,base.be
city_be_2717,9472,Iddergem,state_be_9,base.be
city_be_2718,9473,Welle,state_be_9,base.be
city_be_2719,9500,Geraardsbergen,state_be_9,base.be
city_be_2720,9500,Grammont,state_be_9,base.be
city_be_2721,9500,Goeferdinge,state_be_9,base.be
city_be_2722,9500,Moerbeke,state_be_9,base.be
city_be_2723,9500,Nederboelare,state_be_9,base.be
city_be_2724,9500,Onkerzele,state_be_9,base.be
city_be_2725,9500,Ophasselt,state_be_9,base.be
city_be_2726,9500,Overboelare,state_be_9,base.be
city_be_2727,9500,Viane,state_be_9,base.be
city_be_2728,9500,Zarlardinge,state_be_9,base.be
city_be_2729,9506,Grimminge,state_be_9,base.be
city_be_2730,9506,Idegem,state_be_9,base.be
city_be_2731,9506,Nieuwenhove,state_be_9,base.be
city_be_2732,9506,Schendelbeke,state_be_9,base.be
city_be_2733,9506,Smeerebbe-Vloerzegem,state_be_9,base.be
city_be_2734,9506,Waarbeke,state_be_9,base.be
city_be_2735,9506,Zandbergen,state_be_9,base.be
city_be_2736,9520,Sint-Lievens-Houtem,state_be_9,base.be
city_be_2737,9520,Bavegem,state_be_9,base.be
city_be_2738,9520,Vlierzele,state_be_9,base.be
city_be_2739,9520,Zonnegem,state_be_9,base.be
city_be_2740,9521,Letterhoutem,state_be_9,base.be
city_be_2741,9550,Herzele,state_be_9,base.be
city_be_2742,9550,Hillegem,state_be_9,base.be
city_be_2743,9550,Sint-Antelinks,state_be_9,base.be
city_be_2744,9550,Sint-Lievens-Esse,state_be_9,base.be
city_be_2745,9550,Steenhuize-Wijnhuize,state_be_9,base.be
city_be_2746,9550,Woubrechtegem,state_be_9,base.be
city_be_2747,9551,Ressegem,state_be_9,base.be
city_be_2748,9552,Borsbeke,state_be_9,base.be
city_be_2749,9570,Lierde,state_be_9,base.be
city_be_2750,9570,Deftinge,state_be_9,base.be
city_be_2751,9570,Sint-Maria-Lierde,state_be_9,base.be
city_be_2752,9571,Hemelveerdegem,state_be_9,base.be
city_be_2753,9572,Sint-Martens-Lierde,state_be_9,base.be
city_be_2754,9600,Ronse,state_be_9,base.be
city_be_2755,9600,Renaix,state_be_9,base.be
city_be_2756,9620,Zottegem,state_be_9,base.be
city_be_2757,9620,Elene,state_be_9,base.be
city_be_2758,9620,Erwetegem,state_be_9,base.be
city_be_2759,9620,Godveerdegem,state_be_9,base.be
city_be_2760,9620,Grotenberge,state_be_9,base.be
city_be_2761,9620,Leeuwergem,state_be_9,base.be
city_be_2762,9620,Oombergen,state_be_9,base.be
city_be_2763,9620,Sint-Goriks-Oudenhove,state_be_9,base.be
city_be_2764,9620,Sint-Maria-Oudenhove,state_be_9,base.be
city_be_2765,9620,Strijpen,state_be_9,base.be
city_be_2766,9620,Velzeke-Ruddershove,state_be_9,base.be
city_be_2767,9630,Zwalm,state_be_9,base.be
city_be_2768,9630,Beerlegem,state_be_9,base.be
city_be_2769,9630,Dikkele,state_be_9,base.be
city_be_2770,9630,Hundelgem,state_be_9,base.be
city_be_2771,9630,Meilegem,state_be_9,base.be
city_be_2772,9630,Munkzwalm,state_be_9,base.be
city_be_2773,9630,Paulatem,state_be_9,base.be
city_be_2774,9630,Roborst,state_be_9,base.be
city_be_2775,9630,Rozebeke,state_be_9,base.be
city_be_2776,9630,Sint-Blasius-Boekel,state_be_9,base.be
city_be_2777,9630,Sint-Denijs-Boekel,state_be_9,base.be
city_be_2778,9630,Sint-Maria-Latem,state_be_9,base.be
city_be_2779,9636,Nederzwalm-Hermelgem,state_be_9,base.be
city_be_2780,9660,Brakel,state_be_9,base.be
city_be_2781,9660,Elst,state_be_9,base.be
city_be_2782,9660,Everbeek,state_be_9,base.be
city_be_2783,9660,Michelbeke,state_be_9,base.be
city_be_2784,9660,Nederbrakel,state_be_9,base.be
city_be_2785,9660,Opbrakel,state_be_9,base.be
city_be_2786,9660,Zegelsem,state_be_9,base.be
city_be_2787,9661,Parike,state_be_9,base.be
city_be_2788,9667,Horebeke,state_be_9,base.be
city_be_2789,9667,Sint-Kornelis-Horebeke,state_be_9,base.be
city_be_2790,9667,Sint-Maria-Horebeke,state_be_9,base.be
city_be_2791,9680,Maarkedal,state_be_9,base.be
city_be_2792,9680,Etikhove,state_be_9,base.be
city_be_2793,9680,Maarke-Kerkem,state_be_9,base.be
city_be_2794,9681,Nukerke,state_be_9,base.be
city_be_2795,9688,Schorisse,state_be_9,base.be
city_be_2796,9690,Kluisbergen,state_be_9,base.be
city_be_2797,9690,Berchem,state_be_9,base.be
city_be_2798,9690,Kwaremont,state_be_9,base.be
city_be_2799,9690,Ruien,state_be_9,base.be
city_be_2800,9690,Zulzeke,state_be_9,base.be
city_be_2801,9700,Oudenaarde,state_be_9,base.be
city_be_2802,9700,Audenarde,state_be_9,base.be
city_be_2803,9700,Bevere,state_be_9,base.be
city_be_2804,9700,Edelare,state_be_9,base.be
city_be_2805,9700,Eine,state_be_9,base.be
city_be_2806,9700,Ename,state_be_9,base.be
city_be_2807,9700,Heurne,state_be_9,base.be
city_be_2808,9700,Leupegem,state_be_9,base.be
city_be_2809,9700,Mater,state_be_9,base.be
city_be_2810,9700,Melden,state_be_9,base.be
city_be_2811,9700,Mullem,state_be_9,base.be
city_be_2812,9700,Nederename,state_be_9,base.be
city_be_2813,9700,Volkegem,state_be_9,base.be
city_be_2814,9700,Welden,state_be_9,base.be
city_be_2815,9750,Kruisem,state_be_9,base.be
city_be_2816,9750,Huise,state_be_9,base.be
city_be_2817,9750,Ouwegem,state_be_9,base.be
city_be_2818,9771,Nokere,state_be_9,base.be
city_be_2819,9772,Wannegem-Lede,state_be_9,base.be
city_be_2820,9790,Wortegem-Petegem,state_be_9,base.be
city_be_2821,9790,Elsegem,state_be_9,base.be
city_be_2822,9790,Moregem,state_be_9,base.be
city_be_2823,9790,Ooike,state_be_9,base.be
city_be_2824,9790,Petegem-aan-de-Schelde,state_be_9,base.be
city_be_2825,9790,Wortegem,state_be_9,base.be
city_be_2826,9800,Deinze,state_be_9,base.be
city_be_2827,9800,Astene,state_be_9,base.be
city_be_2828,9800,Bachte-Maria-Leerne,state_be_9,base.be
city_be_2829,9800,Gottem,state_be_9,base.be
city_be_2830,9800,Grammene,state_be_9,base.be
city_be_2831,9800,Meigem,state_be_9,base.be
city_be_2832,9800,Petegem-aan-de-Leie,state_be_9,base.be
city_be_2833,9800,Sint-Martens-Leerne,state_be_9,base.be
city_be_2834,9800,Vinkt,state_be_9,base.be
city_be_2835,9800,Wontergem,state_be_9,base.be
city_be_2836,9800,Zeveren,state_be_9,base.be
city_be_2837,9810,Nazareth,state_be_9,base.be
city_be_2838,9810,Eke,state_be_9,base.be
city_be_2839,9820,Merelbeke,state_be_9,base.be
city_be_2840,9820,Bottelare,state_be_9,base.be
city_be_2841,9820,Lemberge,state_be_9,base.be
city_be_2842,9820,Melsen,state_be_9,base.be
city_be_2843,9820,Munte,state_be_9,base.be
city_be_2844,9820,Schelderode,state_be_9,base.be
city_be_2845,9830,Sint-Martens-Latem,state_be_9,base.be
city_be_2846,9831,Deurle,state_be_9,base.be
city_be_2847,9840,De Pinte,state_be_9,base.be
city_be_2848,9840,Zevergem,state_be_9,base.be
city_be_2849,9850,Hansbeke,state_be_9,base.be
city_be_2850,9850,Landegem,state_be_9,base.be
city_be_2851,9850,Merendree,state_be_9,base.be
city_be_2852,9850,Poesele,state_be_9,base.be
city_be_2853,9850,Vosselare,state_be_9,base.be
city_be_2854,9860,Oosterzele,state_be_9,base.be
city_be_2855,9860,Balegem,state_be_9,base.be
city_be_2856,9860,Gijzenzele,state_be_9,base.be
city_be_2857,9860,Landskouter,state_be_9,base.be
city_be_2858,9860,Moortsele,state_be_9,base.be
city_be_2859,9860,Scheldewindeke,state_be_9,base.be
city_be_2860,9870,Zulte,state_be_9,base.be
city_be_2861,9870,Machelen,state_be_9,base.be
city_be_2862,9870,Olsene,state_be_9,base.be
city_be_2863,9880,Aalter,state_be_9,base.be
city_be_2864,9880,Lotenhulle,state_be_9,base.be
city_be_2865,9880,Poeke,state_be_9,base.be
city_be_2866,9881,Bellem,state_be_9,base.be
city_be_2867,9890,Gavere,state_be_9,base.be
city_be_2868,9890,Asper,state_be_9,base.be
city_be_2869,9890,Baaigem,state_be_9,base.be
city_be_2870,9890,Dikkelvenne,state_be_9,base.be
city_be_2871,9890,Semmerzake,state_be_9,base.be
city_be_2872,9890,Vurste,state_be_9,base.be
city_be_2873,9900,Eeklo,state_be_9,base.be
city_be_2874,9910,Ursel,state_be_9,base.be
city_be_2875,9920,Lievegem,state_be_9,base.be
city_be_2876,9921,Vinderhoute,state_be_9,base.be
city_be_2877,9931,Oostwinkel,state_be_9,base.be
city_be_2878,9932,Ronsele,state_be_9,base.be
city_be_2879,9940,Evergem,state_be_9,base.be
city_be_2880,9940,Ertvelde,state_be_9,base.be
city_be_2881,9940,Kluizen,state_be_9,base.be
city_be_2882,9940,Sleidinge,state_be_9,base.be
city_be_2883,9960,Assenede,state_be_9,base.be
city_be_2884,9961,Boekhoute,state_be_9,base.be
city_be_2885,9968,Bassevelde,state_be_9,base.be
city_be_2886,9968,Oosteeklo,state_be_9,base.be
city_be_2887,9970,Kaprijke,state_be_9,base.be
city_be_2888,9971,Lembeke,state_be_9,base.be
city_be_2889,9980,Sint-Laureins,state_be_9,base.be
city_be_2890,9981,Sint-Margriete,state_be_9,base.be
city_be_2891,9982,Sint-Jan-in-Eremo,state_be_9,base.be
city_be_2892,9988,Waterland-Oudeman,state_be_9,base.be
city_be_2893,9988,Watervliet,state_be_9,base.be
city_be_2894,9990,Maldegem,state_be_9,base.be
city_be_2895,9991,Adegem,state_be_9,base.be
city_be_2896,9992,Middelburg,state_be_9,base.be
